['0.021061', '0.001750', '0.001490', '0.011722', '0.001645', '0.002001', '0.001516', '0.008406', '0.001497', '0.000867', '0.000989', '0.003781', '0.002828', '0.001470', '0.001586', '0.002851', '0.002700', '0.001622', '0.002832', '0.001810', '0.001450', '0.001497', '0.004595', '0.001876', '0.001338', '0.000643', '0.003138', '0.003293', '0.000831', '0.000976', '0.003290', '0.003587', '0.000808', '0.000646', '0.000481', '0.001513', '0.000811', '0.001150', '0.000959', '0.002331', '0.000847', '0.000666', '0.000557', '0.000303', '0.000343', '0.000827', '0.000729', '0.000511', '0.000527', '0.000359', '0.001256', '0.000204', '0.000626', '0.000237', '0.001919', '0.000386', '0.000831', '0.840850', '0.032744']
['0.022320', '0.001936', '0.001456', '0.012524', '0.001677', '0.002436', '0.001631', '0.009338', '0.001364', '0.001130', '0.001044', '0.003559', '0.003132', '0.001819', '0.001880', '0.002965', '0.003008', '0.001786', '0.003247', '0.001707', '0.001547', '0.001839', '0.005495', '0.001948', '0.001311', '0.000602', '0.004004', '0.004136', '0.000838', '0.000894', '0.004321', '0.003775', '0.000691', '0.000620', '0.000554', '0.001710', '0.000683', '0.001169', '0.001214', '0.002807', '0.000800', '0.000559', '0.000427', '0.000279', '0.000376', '0.000605', '0.000660', '0.000660', '0.000653', '0.000323', '0.001303', '0.000160', '0.000676', '0.000257', '0.001499', '0.000371', '0.000856', '0.830013', '0.035060']
['0.014792', '0.001357', '0.001013', '0.009758', '0.001073', '0.001516', '0.001222', '0.007233', '0.000896', '0.000793', '0.000549', '0.002919', '0.002352', '0.001020', '0.001052', '0.002278', '0.002458', '0.001311', '0.001969', '0.001190', '0.001254', '0.001240', '0.003914', '0.001218', '0.000691', '0.000368', '0.002642', '0.002816', '0.000715', '0.000744', '0.002685', '0.002334', '0.000460', '0.000354', '0.000482', '0.000914', '0.000471', '0.001002', '0.000535', '0.001877', '0.000436', '0.000322', '0.000475', '0.000149', '0.000177', '0.000340', '0.000517', '0.000326', '0.000301', '0.000138', '0.000825', '0.000117', '0.000269', '0.000117', '0.001073', '0.000166', '0.000329', '0.882914', '0.021479']
['0.020909', '0.001899', '0.001482', '0.013153', '0.001361', '0.002147', '0.001563', '0.010198', '0.001230', '0.000997', '0.000979', '0.003611', '0.003145', '0.001451', '0.001523', '0.003023', '0.002856', '0.001771', '0.003440', '0.001268', '0.001370', '0.001992', '0.005503', '0.001507', '0.000926', '0.000597', '0.004310', '0.003567', '0.000562', '0.000836', '0.004649', '0.002769', '0.000625', '0.000469', '0.000581', '0.001864', '0.000510', '0.001165', '0.000895', '0.002545', '0.000646', '0.000469', '0.000544', '0.000280', '0.000277', '0.000451', '0.000606', '0.000628', '0.000382', '0.000273', '0.001296', '0.000186', '0.000479', '0.000186', '0.001436', '0.000236', '0.000631', '0.837771', '0.032661']
['0.017083', '0.001001', '0.001130', '0.010436', '0.001427', '0.001156', '0.001153', '0.007010', '0.001001', '0.000796', '0.000865', '0.002810', '0.002971', '0.001033', '0.001061', '0.002656', '0.002482', '0.001402', '0.002618', '0.001513', '0.000518', '0.001446', '0.004260', '0.001421', '0.000818', '0.000407', '0.002725', '0.003505', '0.000332', '0.000414', '0.002927', '0.002693', '0.000556', '0.000325', '0.000414', '0.001370', '0.000534', '0.000294', '0.000635', '0.001885', '0.000556', '0.000410', '0.000385', '0.000152', '0.000183', '0.000502', '0.000537', '0.000357', '0.000338', '0.000237', '0.000988', '0.000092', '0.000186', '0.000123', '0.001121', '0.000164', '0.000231', '0.878002', '0.020954']
['0.022091', '0.001353', '0.001498', '0.011314', '0.001556', '0.001672', '0.001556', '0.008926', '0.001332', '0.000990', '0.000998', '0.003057', '0.002836', '0.001564', '0.001638', '0.002717', '0.002817', '0.001496', '0.003275', '0.001438', '0.000585', '0.001443', '0.005445', '0.001672', '0.000832', '0.000450', '0.003802', '0.003634', '0.000292', '0.000453', '0.003989', '0.003347', '0.000548', '0.000316', '0.000482', '0.001969', '0.000540', '0.000313', '0.000645', '0.002841', '0.000658', '0.000395', '0.000453', '0.000282', '0.000295', '0.000437', '0.000498', '0.000563', '0.000500', '0.000234', '0.001177', '0.000187', '0.000348', '0.000182', '0.001327', '0.000308', '0.000532', '0.850547', '0.028850']
['0.021120', '0.001572', '0.001450', '0.013338', '0.001444', '0.001566', '0.001487', '0.010430', '0.001246', '0.000996', '0.001005', '0.004002', '0.003056', '0.001454', '0.001652', '0.003023', '0.003109', '0.001820', '0.003451', '0.001454', '0.000963', '0.001872', '0.005541', '0.001783', '0.001246', '0.000847', '0.004374', '0.003966', '0.000389', '0.000814', '0.004272', '0.003867', '0.000732', '0.000676', '0.000788', '0.002080', '0.000669', '0.000610', '0.001230', '0.002690', '0.000818', '0.000600', '0.000646', '0.000330', '0.000293', '0.000821', '0.000857', '0.000590', '0.000600', '0.000300', '0.001460', '0.000214', '0.000504', '0.000283', '0.001872', '0.000359', '0.000574', '0.833680', '0.031475']
['0.028173', '0.001745', '0.001896', '0.015733', '0.001853', '0.002173', '0.002220', '0.012839', '0.001552', '0.001333', '0.001254', '0.003968', '0.003799', '0.002144', '0.002152', '0.003503', '0.003543', '0.002358', '0.004784', '0.001991', '0.000776', '0.002371', '0.008240', '0.002183', '0.001104', '0.000742', '0.006680', '0.005808', '0.000412', '0.000565', '0.006693', '0.005452', '0.000663', '0.000573', '0.000816', '0.003129', '0.000792', '0.000491', '0.001262', '0.004802', '0.001030', '0.000734', '0.000760', '0.000481', '0.000415', '0.000816', '0.000821', '0.000853', '0.000847', '0.000430', '0.001956', '0.000290', '0.000634', '0.000370', '0.002358', '0.000367', '0.000964', '0.784915', '0.043877']
['0.031345', '0.001933', '0.002752', '0.015351', '0.001967', '0.002181', '0.002614', '0.013074', '0.001925', '0.001493', '0.001764', '0.005538', '0.004482', '0.001718', '0.002074', '0.004991', '0.004547', '0.003127', '0.004420', '0.001856', '0.001661', '0.002993', '0.004723', '0.002224', '0.001986', '0.001665', '0.004019', '0.003785', '0.000716', '0.001320', '0.005040', '0.003418', '0.001209', '0.001148', '0.001052', '0.002369', '0.000750', '0.000911', '0.001385', '0.002430', '0.001022', '0.000811', '0.000792', '0.000344', '0.000402', '0.000869', '0.000957', '0.000559', '0.000582', '0.000348', '0.001822', '0.000245', '0.000432', '0.000360', '0.001982', '0.000283', '0.000429', '0.790741', '0.036515']
['0.046422', '0.003294', '0.003829', '0.022377', '0.002892', '0.003271', '0.004096', '0.020686', '0.002872', '0.002797', '0.002912', '0.007495', '0.006572', '0.003166', '0.003257', '0.006808', '0.006139', '0.004475', '0.008405', '0.003545', '0.001982', '0.004444', '0.010045', '0.003477', '0.002479', '0.002127', '0.009274', '0.007238', '0.001021', '0.001776', '0.009413', '0.007245', '0.001508', '0.001515', '0.001623', '0.006075', '0.001282', '0.001201', '0.002127', '0.005943', '0.001569', '0.001400', '0.001421', '0.000862', '0.000896', '0.001552', '0.001505', '0.001136', '0.001157', '0.000754', '0.003704', '0.000592', '0.001076', '0.000717', '0.003825', '0.000727', '0.001302', '0.651654', '0.071258']
['0.020176', '0.001901', '0.001499', '0.008989', '0.001600', '0.002543', '0.001687', '0.007609', '0.001327', '0.001112', '0.001190', '0.003019', '0.002659', '0.002213', '0.002041', '0.002508', '0.002885', '0.001820', '0.002909', '0.001698', '0.001282', '0.002225', '0.004988', '0.001865', '0.001324', '0.000910', '0.003346', '0.003501', '0.000654', '0.001121', '0.003700', '0.003355', '0.001056', '0.000869', '0.000913', '0.001797', '0.000860', '0.000842', '0.001481', '0.002662', '0.001035', '0.000759', '0.000812', '0.000416', '0.000408', '0.000824', '0.000827', '0.000973', '0.000883', '0.000577', '0.002017', '0.000422', '0.000657', '0.000434', '0.001817', '0.000467', '0.001005', '0.835803', '0.034635']
['0.021763', '0.001879', '0.001644', '0.009290', '0.001861', '0.002785', '0.002048', '0.008563', '0.001626', '0.001336', '0.001284', '0.003365', '0.002725', '0.002453', '0.002251', '0.002788', '0.002975', '0.001936', '0.003058', '0.001771', '0.001494', '0.002508', '0.005563', '0.001951', '0.001654', '0.000952', '0.004097', '0.003967', '0.000545', '0.001144', '0.004152', '0.003600', '0.001197', '0.000957', '0.000959', '0.001919', '0.000824', '0.000832', '0.001374', '0.002958', '0.000979', '0.000852', '0.001049', '0.000477', '0.000527', '0.000887', '0.000914', '0.001089', '0.000922', '0.000580', '0.001826', '0.000372', '0.000677', '0.000445', '0.001789', '0.000667', '0.001089', '0.825566', '0.034973']
['0.019918', '0.001928', '0.001376', '0.008470', '0.001713', '0.002200', '0.001747', '0.006011', '0.001543', '0.001349', '0.001243', '0.003529', '0.002953', '0.002074', '0.002091', '0.002405', '0.003021', '0.001826', '0.002602', '0.002170', '0.001591', '0.002003', '0.004281', '0.002071', '0.002255', '0.001335', '0.002084', '0.003212', '0.000940', '0.001117', '0.002769', '0.002749', '0.001485', '0.001345', '0.000586', '0.001342', '0.000926', '0.000913', '0.001104', '0.002258', '0.000834', '0.000630', '0.000668', '0.000385', '0.000368', '0.000872', '0.000763', '0.000702', '0.000705', '0.000310', '0.001182', '0.000354', '0.000487', '0.000351', '0.001550', '0.000436', '0.000640', '0.847841', '0.028562']
['0.024157', '0.002285', '0.001962', '0.009463', '0.001986', '0.002841', '0.002190', '0.007688', '0.001826', '0.001590', '0.001476', '0.003992', '0.003075', '0.002771', '0.002594', '0.002803', '0.003243', '0.002141', '0.003414', '0.002071', '0.001723', '0.002421', '0.005479', '0.002285', '0.002288', '0.001153', '0.002567', '0.004030', '0.000906', '0.001237', '0.003845', '0.003338', '0.001682', '0.001419', '0.000790', '0.001992', '0.000958', '0.001123', '0.001330', '0.002874', '0.001047', '0.000719', '0.000792', '0.000412', '0.000497', '0.000999', '0.000803', '0.001077', '0.000877', '0.000486', '0.001512', '0.000407', '0.000657', '0.000350', '0.001506', '0.000524', '0.000904', '0.819346', '0.035435']
['0.026067', '0.001834', '0.001815', '0.014472', '0.001958', '0.002491', '0.002180', '0.012917', '0.001615', '0.001380', '0.001285', '0.004550', '0.003782', '0.002649', '0.002710', '0.003985', '0.003741', '0.002142', '0.004537', '0.002031', '0.001310', '0.002567', '0.007200', '0.002684', '0.001317', '0.001133', '0.004458', '0.005286', '0.000695', '0.001107', '0.005594', '0.004595', '0.001266', '0.000911', '0.000682', '0.003322', '0.000765', '0.000765', '0.001694', '0.003852', '0.001180', '0.000847', '0.000863', '0.000425', '0.000412', '0.000869', '0.000927', '0.001098', '0.000946', '0.000590', '0.002640', '0.000435', '0.000736', '0.000384', '0.002548', '0.000682', '0.001009', '0.784905', '0.043728']
['0.029097', '0.002241', '0.002013', '0.014369', '0.001940', '0.002539', '0.002426', '0.013760', '0.001959', '0.001685', '0.001540', '0.004600', '0.003905', '0.002813', '0.002676', '0.004020', '0.004184', '0.002327', '0.005083', '0.002300', '0.001557', '0.002858', '0.007592', '0.002630', '0.001302', '0.001146', '0.004871', '0.005260', '0.000746', '0.001267', '0.005657', '0.004868', '0.001095', '0.000966', '0.000859', '0.003384', '0.000883', '0.000867', '0.001522', '0.004117', '0.001328', '0.000977', '0.001063', '0.000550', '0.000580', '0.001095', '0.001079', '0.001202', '0.000985', '0.000582', '0.002670', '0.000529', '0.000768', '0.000432', '0.002464', '0.000649', '0.001012', '0.772102', '0.046416']
['0.021361', '0.001121', '0.001596', '0.011555', '0.001467', '0.001850', '0.001832', '0.010039', '0.001357', '0.001127', '0.001078', '0.003740', '0.003336', '0.001700', '0.001752', '0.003308', '0.002993', '0.002049', '0.003541', '0.001694', '0.000989', '0.002190', '0.005284', '0.002074', '0.001253', '0.000974', '0.003652', '0.004276', '0.000539', '0.000956', '0.004289', '0.003661', '0.000980', '0.000858', '0.000698', '0.002423', '0.000570', '0.000659', '0.001210', '0.003115', '0.000986', '0.000643', '0.000717', '0.000322', '0.000395', '0.000800', '0.000796', '0.000668', '0.000622', '0.000417', '0.001847', '0.000300', '0.000509', '0.000312', '0.001804', '0.000383', '0.000741', '0.830370', '0.032977']
['0.024536', '0.001397', '0.001628', '0.012431', '0.001802', '0.002097', '0.002226', '0.010944', '0.001745', '0.001383', '0.001204', '0.003681', '0.003624', '0.002336', '0.002398', '0.003465', '0.003356', '0.002236', '0.004195', '0.002356', '0.001050', '0.002415', '0.006670', '0.002373', '0.001229', '0.000908', '0.004086', '0.005021', '0.000732', '0.000866', '0.005530', '0.004689', '0.000956', '0.000829', '0.000670', '0.002899', '0.000779', '0.000645', '0.001281', '0.003775', '0.001062', '0.000864', '0.000789', '0.000400', '0.000444', '0.000807', '0.000772', '0.000871', '0.000834', '0.000551', '0.002097', '0.000372', '0.000596', '0.000382', '0.002023', '0.000534', '0.000894', '0.808090', '0.036927']
['0.021431', '0.001379', '0.001634', '0.011271', '0.001772', '0.002962', '0.001970', '0.008608', '0.001338', '0.001183', '0.001193', '0.003553', '0.003015', '0.002414', '0.002266', '0.002820', '0.002785', '0.001866', '0.002896', '0.001668', '0.001083', '0.002301', '0.004564', '0.001967', '0.001583', '0.000831', '0.003428', '0.003361', '0.000652', '0.001010', '0.003324', '0.002845', '0.001448', '0.001007', '0.000683', '0.001829', '0.000743', '0.000724', '0.001215', '0.002430', '0.000938', '0.000623', '0.000705', '0.000393', '0.000450', '0.000894', '0.000897', '0.000957', '0.000828', '0.000563', '0.001634', '0.000371', '0.000680', '0.000400', '0.001781', '0.000576', '0.001032', '0.831401', '0.034439']
['0.022724', '0.001461', '0.001339', '0.010337', '0.001827', '0.002843', '0.001628', '0.008619', '0.001451', '0.001108', '0.001255', '0.003249', '0.002792', '0.002807', '0.002820', '0.002591', '0.002797', '0.001628', '0.003445', '0.001948', '0.000864', '0.001976', '0.006132', '0.002243', '0.001148', '0.000688', '0.003506', '0.004524', '0.000526', '0.000770', '0.003879', '0.003714', '0.001250', '0.000716', '0.000567', '0.002324', '0.000846', '0.000617', '0.001072', '0.003445', '0.001024', '0.000579', '0.000757', '0.000485', '0.000490', '0.000772', '0.000678', '0.001031', '0.001163', '0.000539', '0.001532', '0.000282', '0.000572', '0.000328', '0.001720', '0.000612', '0.001090', '0.827610', '0.034912']
['0.020176', '0.001901', '0.001499', '0.008989', '0.001600', '0.002543', '0.001687', '0.007609', '0.001327', '0.001112', '0.001190', '0.003019', '0.002659', '0.002213', '0.002041', '0.002508', '0.002885', '0.001820', '0.002909', '0.001698', '0.001282', '0.002225', '0.004988', '0.001865', '0.001324', '0.000910', '0.003346', '0.003501', '0.000654', '0.001121', '0.003700', '0.003355', '0.001056', '0.000869', '0.000913', '0.001797', '0.000860', '0.000842', '0.001481', '0.002662', '0.001035', '0.000759', '0.000812', '0.000416', '0.000408', '0.000824', '0.000827', '0.000973', '0.000883', '0.000577', '0.002017', '0.000422', '0.000657', '0.000434', '0.001817', '0.000467', '0.001005', '0.835803', '0.034635']
['0.021763', '0.001879', '0.001644', '0.009290', '0.001861', '0.002785', '0.002048', '0.008563', '0.001626', '0.001336', '0.001284', '0.003365', '0.002725', '0.002453', '0.002251', '0.002788', '0.002975', '0.001936', '0.003058', '0.001771', '0.001494', '0.002508', '0.005563', '0.001951', '0.001654', '0.000952', '0.004097', '0.003967', '0.000545', '0.001144', '0.004152', '0.003600', '0.001197', '0.000957', '0.000959', '0.001919', '0.000824', '0.000832', '0.001374', '0.002958', '0.000979', '0.000852', '0.001049', '0.000477', '0.000527', '0.000887', '0.000914', '0.001089', '0.000922', '0.000580', '0.001826', '0.000372', '0.000677', '0.000445', '0.001789', '0.000667', '0.001089', '0.825566', '0.034973']
['0.021842', '0.001680', '0.001885', '0.011047', '0.001800', '0.001887', '0.001970', '0.009599', '0.001722', '0.001353', '0.001326', '0.003137', '0.003208', '0.001746', '0.001608', '0.003028', '0.002905', '0.002012', '0.004362', '0.001911', '0.001143', '0.002352', '0.005994', '0.002148', '0.001225', '0.001140', '0.004689', '0.005061', '0.000625', '0.000954', '0.005447', '0.004476', '0.000872', '0.000856', '0.000872', '0.003280', '0.000742', '0.000609', '0.001167', '0.003862', '0.000837', '0.000829', '0.000835', '0.000502', '0.000497', '0.000829', '0.000864', '0.000768', '0.000712', '0.000439', '0.001959', '0.000279', '0.000673', '0.000295', '0.001861', '0.000529', '0.000776', '0.821003', '0.033421']
['0.026564', '0.001685', '0.002180', '0.012589', '0.001910', '0.002005', '0.002511', '0.011637', '0.002102', '0.001746', '0.001631', '0.003701', '0.003463', '0.001971', '0.002120', '0.003749', '0.003186', '0.002691', '0.005452', '0.002050', '0.000956', '0.002945', '0.007004', '0.002558', '0.001190', '0.001087', '0.006116', '0.006019', '0.000648', '0.000925', '0.006930', '0.005456', '0.000803', '0.000785', '0.000938', '0.004257', '0.000749', '0.000623', '0.001429', '0.004538', '0.000945', '0.000884', '0.000810', '0.000637', '0.000572', '0.000788', '0.000905', '0.000907', '0.000907', '0.000628', '0.002268', '0.000486', '0.000797', '0.000473', '0.002167', '0.000461', '0.000934', '0.787420', '0.042261']
['0.031345', '0.001933', '0.002752', '0.015351', '0.001967', '0.002181', '0.002614', '0.013074', '0.001925', '0.001493', '0.001764', '0.005538', '0.004482', '0.001718', '0.002074', '0.004991', '0.004547', '0.003127', '0.004420', '0.001856', '0.001661', '0.002993', '0.004723', '0.002224', '0.001986', '0.001665', '0.004019', '0.003785', '0.000716', '0.001320', '0.005040', '0.003418', '0.001209', '0.001148', '0.001052', '0.002369', '0.000750', '0.000911', '0.001385', '0.002430', '0.001022', '0.000811', '0.000792', '0.000344', '0.000402', '0.000869', '0.000957', '0.000559', '0.000582', '0.000348', '0.001822', '0.000245', '0.000432', '0.000360', '0.001982', '0.000283', '0.000429', '0.790741', '0.036515']
['0.046422', '0.003294', '0.003829', '0.022377', '0.002892', '0.003271', '0.004096', '0.020686', '0.002872', '0.002797', '0.002912', '0.007495', '0.006572', '0.003166', '0.003257', '0.006808', '0.006139', '0.004475', '0.008405', '0.003545', '0.001982', '0.004444', '0.010045', '0.003477', '0.002479', '0.002127', '0.009274', '0.007238', '0.001021', '0.001776', '0.009413', '0.007245', '0.001508', '0.001515', '0.001623', '0.006075', '0.001282', '0.001201', '0.002127', '0.005943', '0.001569', '0.001400', '0.001421', '0.000862', '0.000896', '0.001552', '0.001505', '0.001136', '0.001157', '0.000754', '0.003704', '0.000592', '0.001076', '0.000717', '0.003825', '0.000727', '0.001302', '0.651654', '0.071258']
['0.019918', '0.001928', '0.001376', '0.008470', '0.001713', '0.002200', '0.001747', '0.006011', '0.001543', '0.001349', '0.001243', '0.003529', '0.002953', '0.002074', '0.002091', '0.002405', '0.003021', '0.001826', '0.002602', '0.002170', '0.001591', '0.002003', '0.004281', '0.002071', '0.002255', '0.001335', '0.002084', '0.003212', '0.000940', '0.001117', '0.002769', '0.002749', '0.001485', '0.001345', '0.000586', '0.001342', '0.000926', '0.000913', '0.001104', '0.002258', '0.000834', '0.000630', '0.000668', '0.000385', '0.000368', '0.000872', '0.000763', '0.000702', '0.000705', '0.000310', '0.001182', '0.000354', '0.000487', '0.000351', '0.001550', '0.000436', '0.000640', '0.847841', '0.028562']
['0.024157', '0.002285', '0.001962', '0.009463', '0.001986', '0.002841', '0.002190', '0.007688', '0.001826', '0.001590', '0.001476', '0.003992', '0.003075', '0.002771', '0.002594', '0.002803', '0.003243', '0.002141', '0.003414', '0.002071', '0.001723', '0.002421', '0.005479', '0.002285', '0.002288', '0.001153', '0.002567', '0.004030', '0.000906', '0.001237', '0.003845', '0.003338', '0.001682', '0.001419', '0.000790', '0.001992', '0.000958', '0.001123', '0.001330', '0.002874', '0.001047', '0.000719', '0.000792', '0.000412', '0.000497', '0.000999', '0.000803', '0.001077', '0.000877', '0.000486', '0.001512', '0.000407', '0.000657', '0.000350', '0.001506', '0.000524', '0.000904', '0.819346', '0.035435']
['0.016513', '0.001600', '0.001046', '0.006835', '0.001295', '0.002010', '0.001245', '0.005385', '0.001187', '0.000829', '0.000861', '0.002411', '0.002186', '0.001307', '0.001254', '0.001901', '0.002276', '0.001096', '0.001790', '0.001318', '0.000894', '0.001222', '0.002924', '0.001339', '0.001102', '0.000577', '0.001758', '0.002294', '0.000510', '0.000604', '0.002080', '0.002086', '0.000686', '0.000630', '0.000466', '0.000976', '0.000489', '0.000530', '0.000730', '0.001409', '0.000527', '0.000404', '0.000404', '0.000267', '0.000281', '0.000516', '0.000510', '0.000501', '0.000475', '0.000284', '0.000788', '0.000287', '0.000527', '0.000237', '0.001043', '0.000334', '0.000674', '0.884158', '0.025120']
['0.018778', '0.001882', '0.001259', '0.007447', '0.001490', '0.002407', '0.001517', '0.006656', '0.001264', '0.001036', '0.000992', '0.002593', '0.002323', '0.001606', '0.001624', '0.002350', '0.002229', '0.001257', '0.002412', '0.001418', '0.000987', '0.001356', '0.003547', '0.001324', '0.001073', '0.000709', '0.002082', '0.002563', '0.000508', '0.000674', '0.002534', '0.002543', '0.000707', '0.000583', '0.000387', '0.001284', '0.000496', '0.000506', '0.000692', '0.001686', '0.000545', '0.000441', '0.000426', '0.000288', '0.000283', '0.000466', '0.000486', '0.000615', '0.000563', '0.000379', '0.000878', '0.000213', '0.000714', '0.000278', '0.001034', '0.000357', '0.000734', '0.870624', '0.027656']
['0.016065', '0.001571', '0.000958', '0.010636', '0.001305', '0.001561', '0.001177', '0.006815', '0.001089', '0.000669', '0.000771', '0.002729', '0.002585', '0.001102', '0.001122', '0.002184', '0.002270', '0.001361', '0.002073', '0.001384', '0.000889', '0.001296', '0.003890', '0.001423', '0.001204', '0.000682', '0.002873', '0.003126', '0.000528', '0.000571', '0.002890', '0.002716', '0.000767', '0.000610', '0.000541', '0.001095', '0.000472', '0.000495', '0.000692', '0.001820', '0.000630', '0.000476', '0.000446', '0.000249', '0.000243', '0.000581', '0.000630', '0.000397', '0.000374', '0.000246', '0.001020', '0.000121', '0.000351', '0.000151', '0.001446', '0.000223', '0.000495', '0.874107', '0.024195']
['0.023198', '0.001695', '0.001512', '0.013851', '0.001601', '0.002098', '0.001695', '0.010723', '0.001164', '0.000968', '0.000968', '0.003478', '0.003424', '0.001642', '0.001593', '0.003125', '0.002921', '0.001831', '0.003609', '0.001658', '0.000915', '0.001948', '0.006240', '0.001739', '0.001266', '0.000701', '0.004914', '0.004603', '0.000560', '0.000612', '0.005273', '0.003601', '0.000751', '0.000641', '0.000607', '0.002048', '0.000651', '0.000479', '0.001104', '0.003170', '0.000709', '0.000636', '0.000659', '0.000296', '0.000371', '0.000670', '0.000696', '0.000688', '0.000492', '0.000366', '0.001695', '0.000225', '0.000560', '0.000309', '0.001744', '0.000382', '0.000727', '0.824423', '0.035305']
['0.017864', '0.001390', '0.001196', '0.012022', '0.001413', '0.001555', '0.001211', '0.008299', '0.001099', '0.000949', '0.000870', '0.003127', '0.002906', '0.001196', '0.001178', '0.002386', '0.002698', '0.001599', '0.002627', '0.001546', '0.000620', '0.001751', '0.004767', '0.001569', '0.000911', '0.000682', '0.003629', '0.003747', '0.000411', '0.000564', '0.003891', '0.003303', '0.000597', '0.000488', '0.000655', '0.001481', '0.000644', '0.000388', '0.000949', '0.002242', '0.000685', '0.000529', '0.000611', '0.000267', '0.000215', '0.000617', '0.000688', '0.000526', '0.000470', '0.000262', '0.001413', '0.000209', '0.000373', '0.000188', '0.001913', '0.000235', '0.000408', '0.856429', '0.028514']
['0.020753', '0.001254', '0.001247', '0.013333', '0.001474', '0.001547', '0.001529', '0.010261', '0.001204', '0.000899', '0.000862', '0.003237', '0.002987', '0.001557', '0.001424', '0.002712', '0.002893', '0.001687', '0.003496', '0.001401', '0.000534', '0.001687', '0.006265', '0.001715', '0.000747', '0.000374', '0.005199', '0.004910', '0.000298', '0.000337', '0.005275', '0.004243', '0.000481', '0.000335', '0.000511', '0.002228', '0.000530', '0.000264', '0.000812', '0.003445', '0.000736', '0.000536', '0.000504', '0.000275', '0.000309', '0.000607', '0.000566', '0.000644', '0.000541', '0.000330', '0.001685', '0.000218', '0.000397', '0.000213', '0.001971', '0.000344', '0.000523', '0.838000', '0.031732']
['0.014628', '0.000783', '0.000912', '0.007949', '0.001208', '0.001211', '0.001055', '0.005578', '0.000987', '0.000760', '0.000649', '0.002695', '0.002094', '0.001555', '0.001601', '0.001650', '0.002419', '0.001120', '0.001601', '0.001214', '0.000708', '0.001289', '0.004000', '0.001643', '0.000945', '0.000510', '0.002042', '0.002799', '0.000334', '0.000523', '0.002435', '0.002403', '0.000682', '0.000425', '0.000380', '0.000656', '0.000438', '0.000357', '0.000679', '0.001640', '0.000672', '0.000334', '0.000370', '0.000153', '0.000156', '0.000442', '0.000422', '0.000416', '0.000351', '0.000146', '0.000614', '0.000114', '0.000149', '0.000104', '0.000860', '0.000182', '0.000432', '0.894055', '0.017914']
['0.018799', '0.001079', '0.001180', '0.008741', '0.001518', '0.001666', '0.001549', '0.006902', '0.001182', '0.000995', '0.000987', '0.003081', '0.002569', '0.002152', '0.002055', '0.002245', '0.002569', '0.001633', '0.002566', '0.001551', '0.000766', '0.001744', '0.005222', '0.002063', '0.001107', '0.000444', '0.003268', '0.003360', '0.000450', '0.000643', '0.003701', '0.002944', '0.000911', '0.000358', '0.000500', '0.001395', '0.000674', '0.000400', '0.001006', '0.002393', '0.000911', '0.000419', '0.000347', '0.000224', '0.000229', '0.000509', '0.000470', '0.000562', '0.000587', '0.000263', '0.000925', '0.000154', '0.000294', '0.000162', '0.001040', '0.000249', '0.000548', '0.865112', '0.023847']
['0.018506', '0.002027', '0.001090', '0.009000', '0.001648', '0.003025', '0.001325', '0.005809', '0.001067', '0.001126', '0.001028', '0.003012', '0.002558', '0.002418', '0.002144', '0.002281', '0.002337', '0.001593', '0.002434', '0.001423', '0.001318', '0.002059', '0.004494', '0.001876', '0.001720', '0.000862', '0.002412', '0.003378', '0.000636', '0.000904', '0.003374', '0.002682', '0.001181', '0.000845', '0.000571', '0.001237', '0.000702', '0.000506', '0.001207', '0.002092', '0.000950', '0.000594', '0.000578', '0.000274', '0.000313', '0.000685', '0.000724', '0.000972', '0.000630', '0.000467', '0.001149', '0.000238', '0.000640', '0.000297', '0.001400', '0.000490', '0.000767', '0.853981', '0.029360']
['0.023855', '0.002768', '0.001548', '0.010642', '0.002235', '0.004121', '0.001790', '0.007614', '0.001267', '0.001496', '0.001335', '0.003712', '0.003153', '0.003124', '0.002903', '0.002984', '0.003304', '0.002071', '0.002966', '0.001933', '0.001894', '0.002750', '0.005788', '0.002581', '0.002151', '0.001064', '0.003567', '0.003897', '0.000877', '0.001376', '0.004157', '0.003788', '0.001472', '0.001082', '0.000921', '0.001498', '0.000861', '0.000900', '0.001764', '0.002895', '0.001483', '0.000887', '0.000825', '0.000421', '0.000479', '0.001087', '0.000895', '0.001277', '0.001077', '0.000702', '0.001774', '0.000450', '0.000926', '0.000453', '0.002011', '0.000726', '0.001376', '0.807840', '0.040759']
['0.019377', '0.001731', '0.001494', '0.008112', '0.001823', '0.002676', '0.001593', '0.006253', '0.001231', '0.001017', '0.001274', '0.003495', '0.002866', '0.002323', '0.002093', '0.002886', '0.002751', '0.001830', '0.002445', '0.001902', '0.001527', '0.002086', '0.004091', '0.001876', '0.001688', '0.001145', '0.002402', '0.002425', '0.000866', '0.001251', '0.002448', '0.002317', '0.001310', '0.000997', '0.000543', '0.001241', '0.000642', '0.000889', '0.001050', '0.001672', '0.000882', '0.000629', '0.000484', '0.000270', '0.000237', '0.000688', '0.000698', '0.000678', '0.000546', '0.000372', '0.001023', '0.000217', '0.000490', '0.000204', '0.001109', '0.000346', '0.000671', '0.856882', '0.026307']
